run_name,timestamp,method,task,dr,early_cos_mean,early_cos_min,early_cos_delta,early_neg_cos_frac,early_align_mean,early_align_min,early_align_delta,final_acc,final_loss,final_f1
sst2_hetero_fedavg_dr80,2026-04-03_22-32-49,fedavg,sst2,0.8,0.2028149391214052,0.0918623134493827,-0.1277927085757255,0.0,0.630666176478068,0.5633032321929932,-0.0789929628372192,0.8405963302752294,0.3549680445650848,
sst2_hetero_fedavg_dr90,2026-04-03_22-36-21,fedavg,sst2,0.9,0.1534324387709299,0.0769323334097862,-0.1438829228281974,0.0,0.6003517111142477,0.5522233843803406,-0.0835868120193481,0.8360091743119266,0.3594782597154652,
sst2_hetero_fedavg_seed_1,2026-04-02_15-10-21,fedavg,sst2,,0.1000971297423044,0.0129330158233642,-0.142550528049469,0.0,0.5674884716669718,0.5087673664093018,-0.094996690750122,0.8256880733944955,0.477314727705553,
sst2_hetero_fedavg_seed_2,2026-04-02_15-16-13,fedavg,sst2,,0.160202719271183,0.0677463337779045,-0.1379738077521324,0.0,0.6044906973838806,0.5446038246154785,-0.0894485712051391,0.8520642201834863,0.3525986230906543,
sst2_hetero_fedavg_seed_3,2026-04-02_15-22-08,fedavg,sst2,,0.1439094183345635,0.0413823537528514,-0.1305916048586368,0.0,0.5945790410041809,0.5299538373947144,-0.0832228660583496,0.856651376146789,0.3280757127005025,
sst2_hetero_fedgeo,2026-04-01_19-21-57,fedgeo,sst2,,0.1518114681045214,0.1000052765011787,-0.0892946496605873,0.0,0.6004552245140076,0.5671746134757996,-0.0563206076622009,0.7935779816513762,0.529726412266903,
sst2_hetero_fedgeo_seed_1,2026-04-02_15-13-15,fedgeo,sst2,,0.100523299537599,0.0134190814569592,-0.142064462415874,0.0,0.5676974654197693,0.5089531540870667,-0.0948109030723571,0.8084862385321101,0.5021210986642389,
sst2_hetero_fedgeo_seed_2,2026-04-02_15-19-10,fedgeo,sst2,,0.1614912375807762,0.072452001273632,-0.1332681402564048,0.0,0.6055169105529785,0.5482839345932007,-0.0857684612274169,0.8440366972477065,0.3554963086552303,
sst2_hetero_fedgeo_seed_3,2026-04-02_15-25-05,fedgeo,sst2,,0.1403464203079541,0.0410190597176551,-0.1309548988938331,0.0,0.5924500425656637,0.5297183990478516,-0.0834583044052124,0.8600917431192661,0.3397291556615895,
sst2_hetero_fedgeo_v5,2026-04-02_17-22-49,fedgeo,sst2,,0.1533999145030975,0.0726169347763061,-0.1166829913854599,0.0,0.6008388797442118,0.5487878322601318,-0.0747073888778686,0.838302752293578,0.4165583776156289,
sst2_hetero_fedgeo_v5a,2026-04-02_22-28-03,fedgeo,sst2,,0.1535217761993408,0.0721591413021087,-0.1171407848596572,0.0,0.6009030739466349,0.548488974571228,-0.0750062465667724,0.838302752293578,0.4134918702509972,
sst2_hetero_fedgeo_v5b,2026-04-02_22-31-27,fedgeo,sst2,,0.1537359779079755,0.071934588253498,-0.1173653379082679,0.0,0.6010339856147766,0.5483655333518982,-0.0751296877861023,0.8394495412844036,0.4118134482772252,
sst2_hetero_fedgeo_v5b_dr60,2026-04-03_22-27-35,fedgeo,sst2,0.6,0.2652455369631449,0.0515447407960891,-0.170791357755661,0.0,0.6602526108423868,0.5352919101715088,-0.1094776391983032,0.8463302752293578,0.3477591062904498,
sst2_hetero_fedgeo_v5b_dr70,2026-04-03_22-31-03,fedgeo,sst2,0.7,0.235884686311086,0.1001424491405487,-0.0518068969249725,0.0,0.6464436650276184,0.5679731369018555,-0.034475564956665,0.8371559633027523,0.3573291742610275,
sst2_hetero_fedgeo_v5b_dr80,2026-04-03_22-34-34,fedgeo,sst2,0.8,0.2017854899168014,0.0920177996158599,-0.1276372224092483,0.0,0.6301114161809286,0.5633705854415894,-0.078925609588623,0.8428899082568807,0.3553055321473047,
sst2_hetero_fedgeo_v5b_dr90,2026-04-03_22-38-08,fedgeo,sst2,0.9,0.1510129819313685,0.0716377347707748,-0.1458466947078704,0.0,0.5985828439394633,0.5483170747756958,-0.0849871039390564,0.8348623853211009,0.3583380071395034,
